,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
5383394,5169384,HM639826,04/10/2006 13:15,002XX W 95TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,TRUE,FALSE,511,5,21,49,18,1176189,1841940,2006,15/04/2016 08:55,41.72163791,-87.63024704,"(41.721638, -87.630247)"
654381,2672107,HJ278238,04/04/2003 17:10,072XX S ASHLAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,735,7,17,67,18,1166931,1856889,2003,15/04/2016 08:55,41.7628626,-87.6637314,"(41.762863, -87.663731)"
6178187,2208300,HH452586,19/06/2002 11:40,0000X E 102ND PL,2017,NARCOTICS,MANU/DELIVER:CRACK,STREET,TRUE,FALSE,511,5,9,49,18,1178446,1837023,2002,15/04/2016 08:55,41.70809412,-87.62212886,"(41.708094, -87.622129)"
3829259,5371469,HN216952,09/03/2007 19:25,039XX N CICERO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1634,16,45,15,18,1143669,1925570,2007,15/04/2016 08:55,41.95179768,-87.74727349,"(41.951798, -87.747273)"
6180760,2212669,HH467803,26/06/2002 01:30,036XX W GRAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,2535,25,26,23,18,1151496,1907915,2002,15/04/2016 08:55,41.90320039,-87.71896627,"(41.9032, -87.718966)"
5084791,3938846,HL216716,05/03/2005 11:11,047XX W FLOURNOY ST,2024,NARCOTICS,POSS: HEROIN(WHITE),VACANT LOT/LAND,TRUE,FALSE,1131,11,24,25,18,1144993,1896611,2005,15/04/2016 08:55,41.87230622,-87.74313894,"(41.872306, -87.743139)"
5877750,6061494,HP154127,01/02/2008 12:30,104XX S WABASH AVE,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,512,5,9,49,18,1178418,1835799,2008,04/02/2016 06:33,41.70473593,-87.62226841,"(41.704736, -87.622268)"
2209052,7247964,HR662507,26/11/2009 22:40,006XX S CICERO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,1131,11,24,25,18,1144487,1896833,2009,04/02/2016 06:33,41.87292494,-87.74499112,"(41.872925, -87.744991)"
4040803,8937194,HV599449,12/12/2012 11:30,024XX W 63RD ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,VEHICLE NON-COMMERCIAL,TRUE,FALSE,825,8,15,66,18,1161013,1862810,2012,04/02/2016 06:33,41.77923503,-87.68525845,"(41.779235, -87.685258)"
5753520,5816760,HN499684,31/07/2007 04:00,086XX S KEATING AVE,2022,NARCOTICS,POSS: COCAINE,ALLEY,TRUE,FALSE,834,8,18,70,18,1146280,1846860,2007,15/04/2016 08:55,41.73575741,-87.73967537,"(41.735757, -87.739675)"
703985,2557501,HJ129117,16/01/2003 11:10,029XX S DEARBORN ST,2027,NARCOTICS,POSS: CRACK,CHA PARKING LOT/GROUNDS,TRUE,FALSE,2113,2,3,35,18,1176406,1885545,2003,15/04/2016 08:55,41.84128975,-87.62814236,"(41.84129, -87.628142)"
4653625,3194087,HK122037,12/01/2004 23:55,091XX S WENTWORTH AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,TRUE,FALSE,634,6,21,49,18,1176551,1844413,2004,15/04/2016 08:55,41.72841602,-87.62884697,"(41.728416, -87.628847)"
603240,2414674,HH716447,15/10/2002 19:15,048XX S HERMITAGE AVE,2022,NARCOTICS,POSS: COCAINE,STREET,TRUE,FALSE,931,9,20,61,18,1165497,1872529,2002,15/04/2016 08:55,41.80581125,-87.66854407,"(41.805811, -87.668544)"
4208988,8546879,HV222756,31/03/2012 18:09,056XX W MADISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,1513,15,29,25,18,1138922,1899461,2012,04/02/2016 06:33,41.88023938,-87.7653593,"(41.880239, -87.765359)"
5231819,4638788,HM147516,27/01/2006 10:26,002XX S LAVERGNE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1533,15,28,25,18,1143289,1898790,2006,15/04/2016 08:55,41.87831765,-87.74934071,"(41.878318, -87.749341)"
1805879,6616655,HP688808,18/11/2008 01:20,028XX W CERMAK RD,2022,NARCOTICS,POSS: COCAINE,STREET,TRUE,FALSE,1033,10,12,30,18,1157506,1889255,2008,04/02/2016 06:33,41.8518753,-87.69739808,"(41.851875, -87.697398)"
125714,10424344,HZ147373,10/02/2016 18:14,026XX S HOMAN AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,APARTMENT,TRUE,FALSE,1032,10,22,30,18,,,2016,13/08/2016 15:49,,,
286574,2063916,HH278128,01/04/2002 08:41,046XX S ST LAWRENCE AV,2023,NARCOTICS,POSS: HEROIN(BRN/TAN),ABANDONED BUILDING,TRUE,FALSE,222,2,,,18,1181045,1874175,2002,15/04/2016 08:55,41.80998385,-87.61146961,"(41.809984, -87.61147)"
4746914,3433290,HK471152,03/07/2004 11:10,050XX W IOWA ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,1531,15,37,25,18,1142776,1905518,2004,15/04/2016 08:55,41.89678965,-87.75105673,"(41.89679, -87.751057)"
1785287,6533705,HP603245,01/10/2008 12:40,041XX S CAMPBELL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,914,9,12,58,18,1160380,1877093,2008,04/02/2016 06:33,41.81844251,-87.6871855,"(41.818443, -87.687185)"
4495999,9858981,HX508570,15/11/2014 22:50,061XX W MONTROSE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1622,16,38,15,18,1134733,1928612,2014,04/02/2016 06:33,41.96030822,-87.7800505,"(41.960308, -87.780051)"
4524681,9911993,HY101128,02/01/2015 00:38,037XX W CHICAGO AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),VEHICLE NON-COMMERCIAL,TRUE,FALSE,1112,11,27,23,18,1151107,1905077,2015,17/08/2015 15:03,41.89542027,-87.72046962,"(41.89542, -87.72047)"
5138080,4118164,HL386841,29/05/2005 19:59,027XX N MONTICELLO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,TRUE,FALSE,2524,25,35,22,18,1151579,1918018,2005,15/04/2016 08:55,41.9309223,-87.71839529,"(41.930922, -87.718395)"
1885110,6857367,HR264110,12/04/2009 08:00,032XX W DIVISION ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1121,11,26,23,18,1154519,1907799,2009,04/02/2016 06:33,41.90282213,-87.70786522,"(41.902822, -87.707865)"
5918387,9675855,HX326097,01/07/2014 03:19,048XX W JACKSON BLVD,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,1533,15,24,25,18,1144342,1898237,2014,04/02/2016 06:33,41.87678042,-87.74548819,"(41.87678, -87.745488)"
5629568,5524020,HN321567,04/05/2007 07:50,006XX W DIVISION ST,2027,NARCOTICS,POSS: CRACK,CHA PARKING LOT/GROUNDS,TRUE,FALSE,1822,18,27,8,18,1171577,1908244,2007,15/04/2016 08:55,41.90368486,-87.64519522,"(41.903685, -87.645195)"
1189003,1520493,G255798,04/05/2001 12:35,015XX S RIDGEWAY AV,2017,NARCOTICS,MANU/DELIVER:CRACK,VACANT LOT/LAND,TRUE,FALSE,1014,10,,,18,1151588,1892167,2001,17/08/2015 15:03,41.85998438,-87.71904238,"(41.859984, -87.719042)"
3271886,8136621,HT370720,28/06/2011 20:26,067XX S JUSTINE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,725,7,17,67,18,1167165,1860030,2011,04/02/2016 06:33,41.77147691,-87.662784,"(41.771477, -87.662784)"
5733306,5775508,HN585997,13/09/2007 02:45,014XX N ASHLAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1433,14,1,24,18,1165456,1909950,2007,15/04/2016 08:55,41.90849877,-87.66763034,"(41.908499, -87.66763)"
3350505,4738185,HM277347,07/04/2006 00:40,048XX W FERDINAND ST,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,TRUE,FALSE,1532,15,28,25,18,1143985,1902891,2006,15/04/2016 08:55,41.88955826,-87.74668218,"(41.889558, -87.746682)"
5482364,5429061,HN189109,21/02/2007 20:43,079XX S DREXEL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,624,6,8,44,18,1183609,1852555,2007,15/04/2016 08:55,41.75059714,-87.60273908,"(41.750597, -87.602739)"
4503297,9873004,HX523454,28/11/2014 21:45,050XX W MONROE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1533,15,28,25,18,1142764,1899191,2014,04/02/2016 06:33,41.87942783,-87.75125843,"(41.879428, -87.751258)"
419283,2269709,HH539251,27/07/2002 12:47,018XX W BIRCHWOOD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,2424,24,49,1,18,1162608,1949798,2002,15/04/2016 08:55,42.01790369,-87.67697115,"(42.017904, -87.676971)"
6006519,9301336,HW446130,10/09/2013 17:08,035XX W FLOURNOY ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1133,11,24,27,18,1152930,1896804,2013,04/02/2016 06:33,41.87268238,-87.71399343,"(41.872682, -87.713993)"
4354787,9476863,HX118030,17/01/2014 12:34,067XX S NORMAL BLVD,2027,NARCOTICS,POSS: CRACK,RESIDENCE,TRUE,FALSE,722,7,6,68,18,1174117,1859984,2014,04/02/2016 06:33,41.77119912,-87.63730176,"(41.771199, -87.637302)"
440997,2309132,HH591681,19/08/2002 10:49,065XX S CLAREMONT AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,832,8,15,66,18,1161870,1861130,2002,15/04/2016 08:55,41.77460712,-87.68216322,"(41.774607, -87.682163)"
5529059,5275178,HM699978,03/11/2006 20:30,028XX N TRIPP AVE,2012,NARCOTICS,MANU/DELIVER:COCAINE,STREET,TRUE,FALSE,2523,25,31,20,18,1147562,1918520,2006,15/04/2016 08:55,41.93237794,-87.73314416,"(41.932378, -87.733144)"
2664868,7921405,HT152572,08/02/2011 13:40,067XX S RHODES AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,321,3,20,42,18,1181068,1860545,2011,04/02/2016 06:33,41.77258137,-87.61180482,"(41.772581, -87.611805)"
5555589,5613901,HN416414,19/06/2007 20:20,079XX S INGLESIDE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,624,6,8,44,18,1183938,1852623,2007,15/04/2016 08:55,41.75077607,-87.60153136,"(41.750776, -87.601531)"
5435091,5048052,HM453012,03/07/2006 20:54,010XX W AINSLIE ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,2024,20,46,3,18,1168494,1932957,2006,15/04/2016 08:55,41.97156577,-87.65580228,"(41.971566, -87.655802)"
5329012,4593050,HM102968,02/01/2006 18:07,019XX W MARQUETTE RD,2027,NARCOTICS,POSS: CRACK,RESIDENCE,TRUE,FALSE,726,7,15,67,18,1164653,1860236,2006,15/04/2016 08:55,41.77209558,-87.67198636,"(41.772096, -87.671986)"
6232638,2340073,HH625281,04/09/2002 11:45,056XX S STEWART AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,711,7,3,68,18,1174527,1867887,2002,15/04/2016 08:55,41.7928767,-87.63556377,"(41.792877, -87.635564)"
6214141,2264951,HH536067,26/07/2002 00:45,027XX S KEELER AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,SIDEWALK,TRUE,FALSE,1031,10,22,30,18,1148828,1885511,2002,15/04/2016 08:55,41.84177322,-87.72934553,"(41.841773, -87.729346)"
6225634,2301411,HH578604,13/08/2002 19:30,035XX S FEDERAL ST,2027,NARCOTICS,POSS: CRACK,CHA PARKING LOT/GROUNDS,TRUE,FALSE,211,2,3,35,18,1176244,1881289,2002,15/04/2016 08:55,41.82961459,-87.62886493,"(41.829615, -87.628865)"
3323551,6411733,HP495823,05/08/2008 16:30,052XX W OAKDALE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,2514,25,31,19,18,1140834,1919109,2008,04/02/2016 06:33,41.9341208,-87.75785452,"(41.934121, -87.757855)"
357615,2011236,HH208246,25/02/2002 14:34,015XX W PRATT AV,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,2432,24,,,18,1164844,1945260,2002,15/04/2016 08:55,42.00540399,-87.66887276,"(42.005404, -87.668873)"
2662297,7919923,HT151083,07/02/2011 12:53,015XX W WASHBURNE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,1231,12,2,28,18,1166036,1894466,2011,04/02/2016 06:33,41.86599713,-87.6659421,"(41.865997, -87.665942)"
4408897,9594060,HX244289,01/05/2014 13:40,108XX S AVENUE N,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,432,4,10,52,18,1201202,1833692,2014,04/02/2016 06:33,41.69840761,-87.53890934,"(41.698408, -87.538909)"
1572957,2641084,HJ211190,28/02/2003 20:15,102XX S STATE ST,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,511,5,9,49,18,1178063,1836924,2003,15/04/2016 08:55,41.70783112,-87.62353441,"(41.707831, -87.623534)"
2974764,1483186,G212611,14/04/2001 13:00,020XX W 19 ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1223,12,,,18,1162911,1890770,2001,17/08/2015 15:03,41.85592105,-87.67751782,"(41.855921, -87.677518)"
3763589,8515010,HV192154,10/03/2012 22:35,003XX E 75TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,323,3,6,69,18,1179532,1855351,2012,04/02/2016 06:33,41.75836371,-87.61759376,"(41.758364, -87.617594)"
1955638,6843084,HR249528,03/04/2009 11:50,001XX N LAPORTE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1532,15,28,25,18,1143352,1900684,2009,04/02/2016 06:33,41.88351384,-87.74906204,"(41.883514, -87.749062)"
2785437,7973918,HT206070,16/03/2011 18:45,0000X W 107TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,513,5,34,49,18,1177978,1834020,2011,04/02/2016 06:33,41.69986407,-87.62393328,"(41.699864, -87.623933)"
2817065,4257355,HL576870,28/08/2005 12:30,012XX N SPRINGFIELD AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,2535,25,27,23,18,1150151,1908115,2005,15/04/2016 08:55,41.90377554,-87.72390155,"(41.903776, -87.723902)"
1798858,6602567,HP674340,09/11/2008 13:05,008XX N TRUMBULL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1121,11,27,23,18,1153223,1905475,2008,04/02/2016 06:33,41.89647068,-87.71268744,"(41.896471, -87.712687)"
5730584,5769419,HN557146,29/08/2007 11:33,028XX W ARTHINGTON ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,TRUE,FALSE,1135,11,2,27,18,1157561,1895913,2007,15/04/2016 08:55,41.87014443,-87.6970151,"(41.870144, -87.697015)"
2034761,3193862,HK121957,12/01/2004 22:10,003XX E 63RD ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,312,3,20,69,18,1179660,1863316,2004,15/04/2016 08:55,41.78021757,-87.61688149,"(41.780218, -87.616881)"
3990271,8803717,HV477383,15/09/2012 19:35,015XX E 67TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,321,3,5,42,18,1187519,1860867,2012,04/02/2016 06:33,41.77331402,-87.58814733,"(41.773314, -87.588147)"
1123735,1336580,G009961,05/01/2001 16:00,009XX N LAMON AV,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,TRUE,FALSE,1531,15,,,18,1143556,1905957,2001,17/08/2015 15:03,41.89797975,-87.74818088,"(41.89798, -87.748181)"
42964,1985397,HH170424,06/02/2002 11:45,016XX W SHERWIN AV,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,2423,24,,,18,1164144,1948718,2002,15/04/2016 08:55,42.01490769,-87.67134973,"(42.014908, -87.67135)"
2009318,6959536,HR364945,08/06/2009 20:00,126XX S YALE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,523,5,9,53,18,1176913,1821114,2009,04/02/2016 06:33,41.66447204,-87.62821961,"(41.664472, -87.62822)"
2601134,3945998,HL223535,08/03/2005 23:10,008XX N PULASKI RD,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,1111,11,37,23,18,1149574,1905214,2005,15/04/2016 08:55,41.89582612,-87.72609645,"(41.895826, -87.726096)"
2441277,7762057,HS561788,13/10/2010 00:25,096XX S WALLACE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,TRUE,FALSE,2223,22,21,73,18,1173999,1840986,2010,04/02/2016 06:33,41.7190688,-87.6382968,"(41.719069, -87.638297)"
29863,10846733,JA150383,11/02/2017 19:48,070XX S PULASKI RD,2027,NARCOTICS,POSS: CRACK,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,833,8,13,65,18,1150923,1857416,2017,18/02/2017 15:49,41.76463574,-87.7223903,"(41.764636, -87.72239)"
4923832,3678965,HK733084,05/11/2004 16:45,054XX W RACE AVE,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,1523,15,37,25,18,1139856,1903022,2004,15/04/2016 08:55,41.8899942,-87.76184262,"(41.889994, -87.761843)"
949864,1928178,G776772,29/12/2001 20:21,013XX N SPAULDING AV,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1422,14,,,18,1154068,1909000,2001,17/08/2015 15:03,41.90612679,-87.70948975,"(41.906127, -87.70949)"
5963106,9213821,HW360068,12/07/2013 23:45,016XX W JONQUIL TER,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2422,24,49,1,18,1163829,1951001,2013,04/02/2016 06:33,42.02117896,-87.67244395,"(42.021179, -87.672444)"
581958,2380213,HH680990,29/09/2002 19:20,054XX W DIVISION ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),ALLEY,TRUE,FALSE,1524,15,37,25,18,1139636,1907460,2002,15/04/2016 08:55,41.90217663,-87.76254214,"(41.902177, -87.762542)"
3332156,6431912,HP502371,08/08/2008 21:28,040XX S VINCENNES AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,213,2,3,38,18,1180510,1878106,2008,04/02/2016 06:33,41.82078314,-87.61331108,"(41.820783, -87.613311)"
3922712,5450239,HN206657,03/03/2007 22:18,121XX S EGGLESTON AVE,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,523,5,34,53,18,1175482,1824510,2007,15/04/2016 08:55,41.67382322,-87.6333555,"(41.673823, -87.633355)"
3932421,8672711,HV347447,22/06/2012 12:30,012XX W LELAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1913,19,46,3,18,1166920,1931342,2012,04/02/2016 06:33,41.96716817,-87.66163662,"(41.967168, -87.661637)"
2329432,7370422,HS172596,19/02/2010 21:05,061XX S PRAIRIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,311,3,20,40,18,1179093,1864384,2010,04/02/2016 06:33,41.78316121,-87.61892765,"(41.783161, -87.618928)"
6232394,2339383,HH615962,30/08/2002 22:30,009XX N LECLAIRE AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,1531,15,37,25,18,1142189,1905682,2002,15/04/2016 08:55,41.8972506,-87.75320864,"(41.897251, -87.753209)"
3377603,4790074,HM310183,24/04/2006 16:33,015XX W 13TH ST,2027,NARCOTICS,POSS: CRACK,CHA PARKING LOT/GROUNDS,TRUE,FALSE,1231,12,2,28,18,1166249,1894140,2006,15/04/2016 08:55,41.86509801,-87.66516947,"(41.865098, -87.665169)"
3379484,6452738,HP526392,21/08/2008 13:10,048XX W GLADYS AVE,2094,NARCOTICS,ATTEMPT POSSESSION CANNABIS,SIDEWALK,TRUE,FALSE,1533,15,24,25,18,1144321,1897907,2008,04/02/2016 06:33,41.87587525,-87.74557359,"(41.875875, -87.745574)"
2039214,7034235,HR441598,21/07/2009 22:30,055XX W QUINCY ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1522,15,29,25,18,1139627,1898455,2009,04/02/2016 06:33,41.87746595,-87.76279513,"(41.877466, -87.762795)"
361022,2017030,HH199351,20/02/2002 22:45,025XX W VAN BUREN ST,2027,NARCOTICS,POSS: CRACK,CHA HALLWAY/STAIRWELL/ELEVATOR,TRUE,FALSE,1125,11,,,18,1159624,1898084,2002,15/04/2016 08:55,41.87605965,-87.68938138,"(41.87606, -87.689381)"
5764731,5841834,HN636686,08/10/2007 20:15,005XX W 111TH ST,2025,NARCOTICS,POSS: HALLUCINOGENS,STREET,TRUE,FALSE,2233,22,34,49,18,1174517,1831281,2007,15/04/2016 08:55,41.69242537,-87.6366871,"(41.692425, -87.636687)"
5619747,5497565,HN276232,10/04/2007 21:20,001XX W 111TH PL,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,TRUE,FALSE,522,5,34,49,18,1177281,1831016,2007,15/04/2016 08:55,41.69163638,-87.62657565,"(41.691636, -87.626576)"
5151536,4174505,HL418947,13/06/2005 21:53,034XX W MADISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1123,11,28,27,18,1153508,1899806,2005,15/04/2016 08:55,41.88090872,-87.7117915,"(41.880909, -87.711792)"
2699429,4121686,HL458325,02/07/2005 14:00,012XX N KEELER AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,2534,25,37,23,18,1148157,1907791,2005,15/04/2016 08:55,41.90292509,-87.7312344,"(41.902925, -87.731234)"
2555054,7831750,HS642961,02/12/2010 16:50,002XX N LATROBE AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,VACANT LOT/LAND,TRUE,FALSE,1523,15,28,25,18,1141335,1901186,2010,04/02/2016 06:33,41.88492883,-87.75645633,"(41.884929, -87.756456)"
653078,2669490,HJ254465,22/03/2003 21:00,004XX W PERSHING RD,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,925,9,11,60,18,1174160,1879073,2003,15/04/2016 08:55,41.82358034,-87.63657697,"(41.82358, -87.636577)"
1157365,1421992,G123620,03/03/2001 12:05,040XX S STATE ST,2027,NARCOTICS,POSS: CRACK,CHA PARKING LOT/GROUNDS,TRUE,FALSE,214,2,,,18,1176902,1878332,2001,17/08/2015 15:03,41.82148551,-87.62654001,"(41.821486, -87.62654)"
4576778,3248246,HK170080,07/02/2004 13:45,035XX W ROOSEVELT RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1021,10,24,29,18,1152880,1894479,2004,15/04/2016 08:55,41.86630331,-87.71423857,"(41.866303, -87.714239)"
3760773,8504979,HV181769,03/03/2012 14:30,049XX W OHIO ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1532,15,37,25,18,1143222,1903538,2012,04/02/2016 06:33,41.89134798,-87.74946811,"(41.891348, -87.749468)"
4830188,3536870,HK609290,07/09/2004 23:10,007XX S LAVERGNE AVE,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,1533,15,24,25,18,1143383,1896016,2004,15/04/2016 08:55,41.87070369,-87.74906489,"(41.870704, -87.749065)"
3489469,6737455,HR143402,28/01/2009 21:30,033XX W CHICAGO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1121,11,27,23,18,1153785,1905130,2009,04/02/2016 06:33,41.8955128,-87.71063251,"(41.895513, -87.710633)"
4297532,9346117,HW489521,11/10/2013 21:50,046XX N BROADWAY,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,1914,19,46,3,18,1167870,1931093,2013,04/02/2016 06:33,41.96646442,-87.65815082,"(41.966464, -87.658151)"
662066,2686341,HJ284037,06/04/2003 17:57,045XX W POLK ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1131,11,24,26,18,1146066,1895971,2003,15/04/2016 08:55,41.87052966,-87.73921571,"(41.87053, -87.739216)"
349432,1997911,HH191140,16/02/2002 19:30,060XX W FULLERTON AV,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2512,25,,,18,1135814,1915320,2002,15/04/2016 08:55,41.92381434,-87.77639366,"(41.923814, -87.776394)"
3762393,8510750,HV187923,07/03/2012 23:58,073XX S MORGAN ST,2025,NARCOTICS,POSS: HALLUCINOGENS,RESIDENCE,TRUE,FALSE,733,7,17,68,18,1170917,1856112,2012,04/02/2016 06:33,41.76064434,-87.6491447,"(41.760644, -87.649145)"
3392068,4829641,HM398144,06/06/2006 21:27,039XX N CLARENDON AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,2323,19,46,6,18,1170210,1926551,2006,15/04/2016 08:55,41.9539501,-87.64968031,"(41.95395, -87.64968)"
4132061,9080960,HW225643,09/04/2013 11:20,053XX W DIVISION ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,2532,25,37,25,18,1140275,1907473,2013,04/02/2016 06:33,41.90220061,-87.76019465,"(41.902201, -87.760195)"
1782815,6529205,HP600719,30/09/2008 00:23,067XX S GREEN ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,723,7,17,68,18,1171796,1860257,2008,04/02/2016 06:33,41.7719995,-87.6458017,"(41.771999, -87.645802)"
2568800,3890089,HL184652,16/02/2005 12:30,014XX N LECLAIRE AVE,2094,NARCOTICS,ATTEMPT POSSESSION CANNABIS,STREET,TRUE,FALSE,2533,25,37,25,18,1142105,1909189,2005,15/04/2016 08:55,41.90687576,-87.75343009,"(41.906876, -87.75343)"
2154622,7181147,HR591928,16/10/2009 21:35,075XX S DANTE AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,411,4,5,43,18,1187182,1855250,2009,04/02/2016 06:33,41.75790848,-87.58956072,"(41.757908, -87.589561)"
